sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
pw_ERR13492058	chromosome			contig00003 len=551344 cov=27.6 corr=0 origname=NODE_3_length_551344_cov_27.623683_pilon sw=shovill-spades/1.1.0 date=20260917	551344	0.5595254505354189	4cc0bb5baa2fd07b0f4d776d8dcd8598	01161	MF344567	ISKox1	IS66	2526	1	2523	17247	19769						
pw_ERR13492058	chromosome			contig00003 len=551344 cov=27.6 corr=0 origname=NODE_3_length_551344_cov_27.623683_pilon sw=shovill-spades/1.1.0 date=20260917	551344	0.5595254505354189	4cc0bb5baa2fd07b0f4d776d8dcd8598	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	318638	320915						
pw_ERR13492058	chromosome			contig00022 len=77573 cov=33.6 corr=0 origname=NODE_22_length_77573_cov_33.635773_pilon sw=shovill-spades/1.1.0 date=20260917	77573	0.5543681435551029	e8a1ea701c9f6aa298d63b6834969c10	00634	CP024842	IS1400	IS3	1207	1	1205	31697	32900						
pw_ERR13492058	chromosome			contig00022 len=77573 cov=33.6 corr=0 origname=NODE_22_length_77573_cov_33.635773_pilon sw=shovill-spades/1.1.0 date=20260917	77573	0.5543681435551029	e8a1ea701c9f6aa298d63b6834969c10	00634	CP024842	IS1400	IS3	1207	1	1197	38468	39663						
pw_ERR13492058	chromosome			contig00076 len=2712 cov=251.0 corr=0 origname=NODE_78_length_2712_cov_251.041206_pilon sw=shovill-spades/1.1.0 date=20260917	2712	0.5320796460176991	b0e4dc01a1d9c51c9f63980525da7b48	01400	CP016586.1	23s-rRNA	23S	3027	660	2929	443	2712						
pw_ERR13492058	chromosome			contig00091 len=1445 cov=104.1 corr=0 origname=NODE_105_length_1445_cov_104.116691_pilon sw=shovill-spades/1.1.0 date=20260917	1445	0.5038062283737024	3c5d0a3103b0b71a37dc7190124672df	00610	AP006725	ISKpn1	IS3	1445	1	1445	1	1445						
pw_ERR13492058	plasmid	AA276	AI083	contig00041 len=14434 cov=19.3 corr=0 origname=NODE_41_length_14434_cov_19.266890_pilon sw=shovill-spades/1.1.0 date=20260917	14434	0.510184287099903	0a80d90b85776616393af25bd0511d01	01263	MG053108	ISAeme2	ISAs1	6172	1698	4052	567	2921	2355	plus	38.0	100.0	0.0	4349
pw_ERR13492058	plasmid	AA276	AI083	contig00041 len=14434 cov=19.3 corr=0 origname=NODE_41_length_14434_cov_19.266890_pilon sw=shovill-spades/1.1.0 date=20260917	14434	0.510184287099903	0a80d90b85776616393af25bd0511d01	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	3234	5892	2661	minus	100.0	96.618	0.0	4409
pw_ERR13492058	plasmid	AA276	AI083	contig00041 len=14434 cov=19.3 corr=0 origname=NODE_41_length_14434_cov_19.266890_pilon sw=shovill-spades/1.1.0 date=20260917	14434	0.510184287099903	0a80d90b85776616393af25bd0511d01	01263	MG053108	ISAeme2	ISAs1	6172	4048	6172	5893	8017	2125	plus	34.0	100.0	0.0	3925
pw_ERR13492058	plasmid	AA276	AI083	contig00044 len=10862 cov=17.8 corr=0 origname=NODE_44_length_10862_cov_17.825086_pilon sw=shovill-spades/1.1.0 date=20260917	10862	0.4687902780335113	12c83e86769dea208adb80ab854156e3	00543	JX424614	ISKpn34	IS3	1221	1	1221	8822	10041	1221	plus	100.0	98.608	0.0	2159
pw_ERR13492058	plasmid	AA276	AI083	contig00094 len=1336 cov=73.4 corr=0 origname=NODE_108_length_1336_cov_73.409639_pilon sw=shovill-spades/1.1.0 date=20260917	1336	0.5494011976047904	de8077a64c7c34f0eb82ad83a0be2f3c	00593	LT898485	ISEcl1	IS3	1336	1	1336	1	1336	1336	plus	100.0	98.503	0.0	2357
pw_ERR13492058	plasmid	AA276	AI083	contig00097 len=1096 cov=46.7 corr=0 origname=NODE_116_length_1096_cov_46.666667_pilon sw=shovill-spades/1.1.0 date=20260917	1096	0.4781021897810219	e79686e39540f3cdddf91c72134de0ab	00832	KY270853	ISKpn28	IS481	1105	1	1096	1	1096	1096	minus	99.0	99.909	0.0	2019
