sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
nigeria_ERR7226188	chromosome	-	-	contig00001 len=471952 cov=10.1 corr=0 origname=NODE_1_length_471952_cov_10.146441_pilon sw=shovill-spades/1.4.2 date=20260811	471952	0.5823367630606502	0effb83a60c7b9b565281d6bd2976210	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00002 len=352310 cov=6.3 corr=1 origname=NODE_2_length_352310_cov_6.302241_pilon sw=shovill-spades/1.4.2 date=20260811	352310	0.569367886236553	ef0e9717088e340e9e62bb0c76ec33f0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00003 len=351088 cov=8.9 corr=0 origname=NODE_3_length_351088_cov_8.914519_pilon sw=shovill-spades/1.4.2 date=20260811	351088	0.5902195460967051	2d9a87f4e0b9a27d07a48c2dcb6c25b0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00004 len=337634 cov=8.0 corr=1 origname=NODE_4_length_337634_cov_7.980570_pilon sw=shovill-spades/1.4.2 date=20260811	337634	0.5867714744368162	040b477ec7cc5ac8c12730a5491d220f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00005 len=330636 cov=6.3 corr=2 origname=NODE_5_length_330636_cov_6.283268_pilon sw=shovill-spades/1.4.2 date=20260811	330636	0.5830792775136404	34c147a0577d93f086c82807efae7b8e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00006 len=308429 cov=9.7 corr=0 origname=NODE_6_length_308429_cov_9.652421_pilon sw=shovill-spades/1.4.2 date=20260811	308429	0.5722289408583499	bb7505697d4104d33de7ba36130788e7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00007 len=269680 cov=8.7 corr=0 origname=NODE_7_length_269680_cov_8.689716_pilon sw=shovill-spades/1.4.2 date=20260811	269680	0.567064669237615	9b4c463d2f714b3889e9b9a614cf25d0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00008 len=242371 cov=7.3 corr=0 origname=NODE_8_length_242371_cov_7.318360_pilon sw=shovill-spades/1.4.2 date=20260811	242371	0.5663672634102265	7466572d971750652a07d720fcb56022	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00009 len=239883 cov=7.4 corr=0 origname=NODE_9_length_239883_cov_7.426071_pilon sw=shovill-spades/1.4.2 date=20260811	239883	0.579315749761342	1bf763cec70db5fed2188b57a6901abc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00010 len=238283 cov=7.5 corr=0 origname=NODE_10_length_238283_cov_7.463955_pilon sw=shovill-spades/1.4.2 date=20260811	238283	0.5670778024449918	96b47f76f9931afc0e40d5b02ab7bef7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00011 len=219054 cov=6.3 corr=0 origname=NODE_11_length_219054_cov_6.324760_pilon sw=shovill-spades/1.4.2 date=20260811	219054	0.5787203155386343	50ff38d8a4dbe5992006cdea7228e914	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00012 len=217182 cov=6.7 corr=0 origname=NODE_12_length_217182_cov_6.739072_pilon sw=shovill-spades/1.4.2 date=20260811	217182	0.5878203534362885	4d223b8d1600e932a6e4bfdbab03684b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00013 len=199185 cov=9.6 corr=0 origname=NODE_13_length_199185_cov_9.550393_pilon sw=shovill-spades/1.4.2 date=20260811	199185	0.564660993548711	31c508fb515df3e7963e2f55ef5e8bf9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00014 len=173586 cov=9.4 corr=0 origname=NODE_14_length_173586_cov_9.385243_pilon sw=shovill-spades/1.4.2 date=20260811	173586	0.5741880105538465	65dc09d8c72d2182cb62ac1399694f3a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226188	chromosome	-	-	contig00015 len=164328 cov=9.9 corr=0 origname=NODE_15_length_164328_cov_9.897696_pilon sw=shovill-spades/1.4.2 date=20260811	164328	0.5666411080278467	15ac145f608b689112b06bb503a60b43	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
