sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
pw_ERR10438913	chromosome			contig00035 len=42635 cov=26.1 corr=0 origname=NODE_35_length_42635_cov_26.083090_pilon sw=shovill-spades/1.1.0 date=20260916	42635	0.5507916031429576	9538b4e8aa845d14ec0f8e32ee0f0cf4	00634	CP024842	IS1400	IS3	1207	1	1205	31697	32900						
pw_ERR10438913	chromosome			contig00035 len=42635 cov=26.1 corr=0 origname=NODE_35_length_42635_cov_26.083090_pilon sw=shovill-spades/1.1.0 date=20260916	42635	0.5507916031429576	9538b4e8aa845d14ec0f8e32ee0f0cf4	00634	CP024842	IS1400	IS3	1207	1	1197	38468	39663						
pw_ERR10438913	chromosome			contig00071 len=5876 cov=24.3 corr=0 origname=NODE_71_length_5876_cov_24.260847_pilon sw=shovill-spades/1.1.0 date=20260916	5876	0.48383253914227364	7d1bc4197276cdb46e891d8e999548f2	00918	LT898486	ISKpn26	IS5	1197	1	1196	1023	2217						
pw_ERR10438913	chromosome			contig00071 len=5876 cov=24.3 corr=0 origname=NODE_71_length_5876_cov_24.260847_pilon sw=shovill-spades/1.1.0 date=20260916	5876	0.48383253914227364	7d1bc4197276cdb46e891d8e999548f2	00543	JX424614	ISKpn34	IS3	1221	1	1221	4394	5614						
pw_ERR10438913	chromosome			contig00096 len=1445 cov=109.3 corr=0 origname=NODE_96_length_1445_cov_109.265879_pilon sw=shovill-spades/1.1.0 date=20260916	1445	0.5038062283737024	cf5c930e3f64e248f8f65168a4b7a5d3	00610	AP006725	ISKpn1	IS3	1445	1	1445	1	1445						
pw_ERR10438913	plasmid	AA401	AI425	contig00056 len=17724 cov=23.3 corr=0 origname=NODE_56_length_17724_cov_23.339420_pilon sw=shovill-spades/1.1.0 date=20260916	17724	0.4656962310990747	48caee05cff8732e669b84d57e7d4a7e	00634	CP024842	IS1400	IS3	1207	1	1193	3773	4965	1193	minus	99.0	84.325	0.0	1168
pw_ERR10438913	plasmid	AA401	AI425	contig00056 len=17724 cov=23.3 corr=0 origname=NODE_56_length_17724_cov_23.339420_pilon sw=shovill-spades/1.1.0 date=20260916	17724	0.4656962310990747	48caee05cff8732e669b84d57e7d4a7e	00626	KU997026	ISEc27	IS3	1329	75	1327	9787	11023	1255	minus	94.0	91.394	0.0	1701
pw_ERR10438913	plasmid	AA401	AI425	contig00056 len=17724 cov=23.3 corr=0 origname=NODE_56_length_17724_cov_23.339420_pilon sw=shovill-spades/1.1.0 date=20260916	17724	0.4656962310990747	48caee05cff8732e669b84d57e7d4a7e	01077	NC_004851	IS630	IS630	1160	1	1159	11021	12179	1160	plus	99.0	88.276	0.0	1387
pw_ERR10438913	plasmid	AA401	AI425	contig00059 len=17070 cov=22.3 corr=0 origname=NODE_59_length_17070_cov_22.270628_pilon sw=shovill-spades/1.1.0 date=20260916	17070	0.5330990041007616	72a667182ad189bdd84f9cf617408147	00429	MF344562	ISKpn38	IS3	1598	1	1598	13360	14957	1598	minus	100.0	99.499	0.0	2907
pw_ERR10438913	plasmid	AA401	AI425	contig00060 len=16575 cov=23.8 corr=0 origname=NODE_60_length_16575_cov_23.758554_pilon sw=shovill-spades/1.1.0 date=20260916	16575	0.49460030165912516	276e5d4401f499335cc06933b874ef93	00626	KU997026	ISEc27	IS3	1329	76	1329	11801	13056	1256	minus	94.0	96.417	0.0	2069
pw_ERR10438913	plasmid	AA401	AI425	contig00060 len=16575 cov=23.8 corr=0 origname=NODE_60_length_16575_cov_23.758554_pilon sw=shovill-spades/1.1.0 date=20260916	16575	0.49460030165912516	276e5d4401f499335cc06933b874ef93	01161	MF344567	ISKox1	IS66	2526	1	2526	13057	15582	2526	minus	100.0	99.485	0.0	4593
pw_ERR10438913	plasmid	AA019	AH565	contig00054 len=23393 cov=16.2 corr=0 origname=NODE_54_length_23393_cov_16.190542_pilon sw=shovill-spades/1.1.0 date=20260916	23393	0.5245158808190484	239ecbc4b6193066e8fd41adaf853721	01291	MF156708	ISKpn25	ISL3	2239	1	2239	10360	12599	2240	minus	100.0	96.875	0.0	3747
pw_ERR10438913	plasmid	AA019	AH565	contig00061 len=15751 cov=14.5 corr=0 origname=NODE_61_length_15751_cov_14.542656_pilon sw=shovill-spades/1.1.0 date=20260916	15751	0.5165386324677799	d20ed34d416630cec6bfe2d3b32b6d67	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	708	3366	2661	plus	100.0	96.618	0.0	4409
pw_ERR10438913	plasmid	AB193	AJ852	contig00063 len=12572 cov=18.9 corr=0 origname=NODE_63_length_12572_cov_18.892557_pilon sw=shovill-spades/1.1.0 date=20260916	12572	0.5061247216035635	0c8747060c7aeba1cfe90e1586e16a3a	00028	JX424614	ISEc21	IS110	1374	1	1374	230	1603	1374	plus	100.0	99.927	0.0	2532
pw_ERR10438913	plasmid	AB193	AJ852	contig00086 len=2780 cov=27.8 corr=0 origname=NODE_86_length_2780_cov_27.788769_pilon sw=shovill-spades/1.1.0 date=20260916	2780	0.49244604316546764	4ef69ba792476abd28cbc0ce062ae50b	00953	KY652381	IS903B	IS5	1057	1	1057	1108	2164	1057	minus	100.0	95.932	0.0	1714
