sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
nigeria_ERR7226212	chromosome	-	-	contig00001 len=472197 cov=11.5 corr=0 origname=NODE_1_length_472197_cov_11.535148_pilon sw=shovill-spades/1.4.2 date=20260811	472197	0.5823162790106672	7840be6fd3a72526417cad2b4159d7d3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00002 len=357998 cov=10.9 corr=0 origname=NODE_2_length_357998_cov_10.879431_pilon sw=shovill-spades/1.4.2 date=20260811	357998	0.5784082592640183	c0c60d26f6605387c5af7be636dcb2be	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00003 len=351094 cov=10.1 corr=0 origname=NODE_3_length_351094_cov_10.118812_pilon sw=shovill-spades/1.4.2 date=20260811	351094	0.5902265490153634	1009820c20832240e4615496ab0c634d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00004 len=337694 cov=9.2 corr=0 origname=NODE_4_length_337694_cov_9.238312_pilon sw=shovill-spades/1.4.2 date=20260811	337694	0.5868448950825303	64d695cbfe37dac3993101f503876438	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00005 len=331076 cov=7.4 corr=0 origname=NODE_5_length_331076_cov_7.359802_pilon sw=shovill-spades/1.4.2 date=20260811	331076	0.5832376856069301	ee6d700050e61fd689534ad3a88dc465	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00006 len=308681 cov=11.1 corr=0 origname=NODE_6_length_308681_cov_11.060738_pilon sw=shovill-spades/1.4.2 date=20260811	308681	0.5722477249976513	80d82b9bd4d0aedc8c766eb207be0b63	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00007 len=270806 cov=10.0 corr=0 origname=NODE_7_length_270806_cov_9.954207_pilon sw=shovill-spades/1.4.2 date=20260811	270806	0.5668301293176665	4907be8dab9b1d71ff19fe0d1fe7d5e5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00008 len=243829 cov=9.5 corr=0 origname=NODE_8_length_243829_cov_9.540379_pilon sw=shovill-spades/1.4.2 date=20260811	243829	0.5784381677323042	f1a2cb1416bd4a3d638f9b354562e47a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00009 len=242371 cov=8.4 corr=0 origname=NODE_9_length_242371_cov_8.427318_pilon sw=shovill-spades/1.4.2 date=20260811	242371	0.5663672634102265	7466572d971750652a07d720fcb56022	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00010 len=239789 cov=8.5 corr=0 origname=NODE_10_length_239789_cov_8.496541_pilon sw=shovill-spades/1.4.2 date=20260811	239789	0.5793051391014601	e7bc7a5a4e53607aa900d2691cd3e359	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00011 len=238278 cov=8.6 corr=0 origname=NODE_11_length_238278_cov_8.615673_pilon sw=shovill-spades/1.4.2 date=20260811	238278	0.5670855051662343	149ebf9454291d8ea4dc35445c513912	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00012 len=218883 cov=7.4 corr=0 origname=NODE_12_length_218883_cov_7.444079_pilon sw=shovill-spades/1.4.2 date=20260811	218883	0.5789805512534093	78d9c1988f027ed00483352ab468acca	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00013 len=217381 cov=10.9 corr=0 origname=NODE_13_length_217381_cov_10.879256_pilon sw=shovill-spades/1.4.2 date=20260811	217381	0.5652425924988844	ef98ea77bd5ae08e4376cca7c8079f7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00014 len=216764 cov=8.1 corr=0 origname=NODE_14_length_216764_cov_8.093250_pilon sw=shovill-spades/1.4.2 date=20260811	216764	0.587865143658541	b89aa7adc002bb4f0626840996402055	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00015 len=197633 cov=6.9 corr=0 origname=NODE_15_length_197633_cov_6.903185_pilon sw=shovill-spades/1.4.2 date=20260811	197633	0.5811731846402169	f52698b05575370413a2bd9fb38b54fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00016 len=164289 cov=11.2 corr=0 origname=NODE_16_length_164289_cov_11.159029_pilon sw=shovill-spades/1.4.2 date=20260811	164289	0.5666173633049079	131a7b2c33738de204f2a4d91d75b3c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00017 len=136565 cov=7.8 corr=0 origname=NODE_17_length_136565_cov_7.784169_pilon sw=shovill-spades/1.4.2 date=20260811	136565	0.5644345183612199	25305c041ecb5155d3f56f9a47780000	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00018 len=94139 cov=11.5 corr=0 origname=NODE_18_length_94139_cov_11.478453_pilon sw=shovill-spades/1.4.2 date=20260811	94139	0.5729187690542709	96ce706c45fee38b2964d6262115ec62	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00019 len=86824 cov=11.6 corr=0 origname=NODE_19_length_86824_cov_11.622986_pilon sw=shovill-spades/1.4.2 date=20260811	86824	0.5724914770109647	3192321d4d7efd5fa32efec9fd482bce	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00020 len=77969 cov=8.1 corr=0 origname=NODE_20_length_77969_cov_8.071785_pilon sw=shovill-spades/1.4.2 date=20260811	77969	0.5764342238582001	995e9b5712c94e5ee7202233285aa359	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	plasmid	AA406	AI454	contig00021 len=76943 cov=6.5 corr=0 origname=NODE_21_length_76943_cov_6.469466_pilon sw=shovill-spades/1.4.2 date=20260811	76943	0.49992851851370496	9ea116f6f280a3effb6c0550b10e77fe	not tested	-	-	-	-	-	-	-	-	-	CP026166	0.00384578	Klebsiella pneumoniae	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00022 len=60875 cov=10.2 corr=0 origname=NODE_22_length_60875_cov_10.230317_pilon sw=shovill-spades/1.4.2 date=20260811	60875	0.5407967145790554	87dd1c6395cb5571efd544f6ec0e4c4a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00023 len=59342 cov=9.9 corr=0 origname=NODE_23_length_59342_cov_9.873242_pilon sw=shovill-spades/1.4.2 date=20260811	59342	0.5533517576084392	079d504c93065af6af2cd2ee76621069	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00024 len=58043 cov=8.4 corr=0 origname=NODE_24_length_58043_cov_8.412121_pilon sw=shovill-spades/1.4.2 date=20260811	58043	0.5765725410471547	68318eec09a865abcdcedf7ec0e4f9ca	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	plasmid	AA406	AI454	contig00025 len=53140 cov=6.4 corr=0 origname=NODE_25_length_53140_cov_6.351977_pilon sw=shovill-spades/1.4.2 date=20260811	53140	0.4871283402333459	c515e03db4281b319c662e4451444f28	not tested	-	-	-	-	-	-	-	-	-	CP026166	0.00384578	Klebsiella pneumoniae	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00026 len=34886 cov=10.4 corr=0 origname=NODE_26_length_34886_cov_10.423896_pilon sw=shovill-spades/1.4.2 date=20260811	34886	0.5361463051080663	b5431d6409163757d5d086237fb7ee9e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00027 len=34728 cov=11.8 corr=0 origname=NODE_27_length_34728_cov_11.751220_pilon sw=shovill-spades/1.4.2 date=20260811	34728	0.5638101819857175	1097ec35ff0ec8dbb7fb5f366896a93b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00028 len=34118 cov=7.3 corr=0 origname=NODE_28_length_34118_cov_7.278266_pilon sw=shovill-spades/1.4.2 date=20260811	34118	0.5339703382378803	5e6ff98f6121f403585ba45b2b266f12	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00029 len=33571 cov=8.0 corr=0 origname=NODE_29_length_33571_cov_7.975613_pilon sw=shovill-spades/1.4.2 date=20260811	33571	0.5671263888475172	d8f76c096716184876c165af040b1b43	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	plasmid	AA406	AI454	contig00030 len=33241 cov=6.6 corr=0 origname=NODE_30_length_33241_cov_6.649894_pilon sw=shovill-spades/1.4.2 date=20260811	33241	0.5118979573418369	62eab7688eca11620ce578a708f941a0	not tested	-	-	-	-	-	-	-	-	-	CP026166	0.00384578	Klebsiella pneumoniae	-	-	-
nigeria_ERR7226212	plasmid	AA406	AI454	contig00031 len=27060 cov=6.8 corr=2 origname=NODE_31_length_27060_cov_6.847787_pilon sw=shovill-spades/1.4.2 date=20260811	27060	0.49830007390983	e33d84a2109ca248e0b1c7eea1a113b8	not tested	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	-	CP026166	0.00384578	Klebsiella pneumoniae	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00032 len=26280 cov=11.1 corr=0 origname=NODE_32_length_26280_cov_11.067293_pilon sw=shovill-spades/1.4.2 date=20260811	26280	0.523021308980213	ea583ddc71fdda24d5bd2c66427b67f4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00033 len=23113 cov=8.0 corr=0 origname=NODE_33_length_23113_cov_8.016955_pilon sw=shovill-spades/1.4.2 date=20260811	23113	0.5855146454376325	a9b5f2c6e16880345aa1c71f23b598db	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	chromosome	-	-	contig00034 len=22712 cov=11.7 corr=0 origname=NODE_34_length_22712_cov_11.741781_pilon sw=shovill-spades/1.4.2 date=20260811	22712	0.5784607256076083	6e543192927021f21c907488a3ca4380	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
nigeria_ERR7226212	plasmid	AA406	AI454	contig00035 len=16477 cov=6.6 corr=0 origname=NODE_35_length_16477_cov_6.621471_pilon sw=shovill-spades/1.4.2 date=20260811	16477	0.507920131091825	52486ce59305273e0d7a7077dc99e2f4	not tested	-	-	-	-	-	-	-	-	-	CP026166	0.00384578	Klebsiella pneumoniae	-	-	-
