sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000001.1 Klebsiella pneumoniae strain P136 contig00001, whole genome shotgun sequence	431941	0.5833782854602828	a0f793a5938b5f0040f316ddebc8a5ab	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000002.1 Klebsiella pneumoniae strain P136 contig00002, whole genome shotgun sequence	285827	0.5685292152245939	f625b0361e9a12949331c15a24c31ee9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000003.1 Klebsiella pneumoniae strain P136 contig00003, whole genome shotgun sequence	273053	0.5774812948401958	b72d4e402dc65717c44f401be4004ecb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000004.1 Klebsiella pneumoniae strain P136 contig00004, whole genome shotgun sequence	231343	0.5691462460502371	d9ba72810447b6ad20ec60475f7dd05b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000005.1 Klebsiella pneumoniae strain P136 contig00005, whole genome shotgun sequence	227744	0.5591760924546859	90113cc28ef6cf24a430770ba2af6615	not tested	-	-	-	-	MPF_T,MPF_T,MPF_T,MPF_T	NC_013284_00016,NC_010726_00011,NC_005814_00013,NC_010726_00014	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000006.1 Klebsiella pneumoniae strain P136 contig00006, whole genome shotgun sequence	226656	0.5733578638994776	178c54df9f650b0d58fda516b1ede29c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000007.1 Klebsiella pneumoniae strain P136 contig00007, whole genome shotgun sequence	211998	0.5650383494183907	7887e6aa97d8cb0324334c578ce690b2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000008.1 Klebsiella pneumoniae strain P136 contig00008, whole genome shotgun sequence	188474	0.589752432696287	62ac03bf2511a813c5df7aca9674ee68	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000009.1 Klebsiella pneumoniae strain P136 contig00009, whole genome shotgun sequence	183498	0.5732869023095619	1d8b6ae9f22b4960201c336689b69ff3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968255.1	chromosome	-	-	JALJUS010000010.1 Klebsiella pneumoniae strain P136 contig00010, whole genome shotgun sequence	156435	0.574001981653722	010761e88fe52e22738448d1e42ac868	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
