sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
ghana_GCA_022968275.1	chromosome			JALJUR010000002.1 Klebsiella pneumoniae strain P121 contig00002, whole genome shotgun sequence	339195	0.5804006544907796	76beaefa6d6ea477fba0a8b1b19b61ff	01362	MF344564	ISKpn21	ISNCY	2278	7	2278	12629	14900						
ghana_GCA_022968275.1	chromosome			JALJUR010000011.1 Klebsiella pneumoniae strain P121 contig00011, whole genome shotgun sequence	158868	0.5725822695571166	880b555f6b1dd782b9e34848ed0aac2e	00590	KX242350	ISEc17	IS3	1263	1	1263	137737	138993						
ghana_GCA_022968275.1	chromosome			JALJUR010000022.1 Klebsiella pneumoniae strain P121 contig00022, whole genome shotgun sequence	90642	0.5434897729529358	94c4b8df18cf1ea31a44f21f403ebf47	00634	CP024842	IS1400	IS3	1207	1	1197	51543	52738						
ghana_GCA_022968275.1	chromosome			JALJUR010000056.1 Klebsiella pneumoniae strain P121 contig00056, whole genome shotgun sequence	14079	0.39271255060728744	2ca1d6c91114f84a6a8f982c7aedce37	00543	JX424614	ISKpn34	IS3	1221	1	1221	9029	10249						
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000043.1 Klebsiella pneumoniae strain P121 contig00043, whole genome shotgun sequence	31003	0.5175950714446989	7e8024ffb9efd5d6d67049e9bad679b4	00626	KU997026	ISEc27	IS3	1329	252	1329	6508	7587	1080	minus	81.0	96.759	0.0	1799
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000043.1 Klebsiella pneumoniae strain P121 contig00043, whole genome shotgun sequence	31003	0.5175950714446989	7e8024ffb9efd5d6d67049e9bad679b4	01161	MF344567	ISKox1	IS66	2526	1	2526	27528	30053	2526	minus	100.0	99.565	0.0	4604
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000059.1 Klebsiella pneumoniae strain P121 contig00059, whole genome shotgun sequence	12776	0.47557921102066375	f97b997d9302bdeb8c9b3ce3d5abffdf	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	6557	8834	2278	plus	100.0	99.956	0.0	4202
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000059.1 Klebsiella pneumoniae strain P121 contig00059, whole genome shotgun sequence	12776	0.47557921102066375	f97b997d9302bdeb8c9b3ce3d5abffdf	00429	MF344562	ISKpn38	IS3	1598	125	1598	10856	12329	1474	minus	92.0	99.389	0.0	2673
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000064.1 Klebsiella pneumoniae strain P121 contig00064, whole genome shotgun sequence	9448	0.57885266723116	ec3643dea19f34764fbe6320b5bffba8	01029	KU997026	IS6100	IS6	5466	796	3757	1	2964	2965	plus	54.0	99.528	0.0	5395
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000064.1 Klebsiella pneumoniae strain P121 contig00064, whole genome shotgun sequence	9448	0.57885266723116	ec3643dea19f34764fbe6320b5bffba8	01029	KU997026	IS6100	IS6	5466	4123	5466	4361	5704	1344	plus	25.0	99.926	0.0	2477
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000071.1 Klebsiella pneumoniae strain P121 contig00071, whole genome shotgun sequence	6293	0.5711107579850627	a35f3c95dd22c43b20ad5a8ccaa65e0d	01315	CP022426	ISStma11	ISL3	4426	58	3626	2719	6293	3600	plus	81.0	85.694	0.0	3744
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000078.1 Klebsiella pneumoniae strain P121 contig00078, whole genome shotgun sequence	4299	0.5303558967201675	8a6f5f810a3ea8af9ec9e448c1ab5ce3	01163	NC_002695	ISSgsp1	IS66	3044	358	2798	1863	4299	2446	plus	80.0	87.612	0.0	2826
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000086.1 Klebsiella pneumoniae strain P121 contig00086, whole genome shotgun sequence	2392	0.5702341137123745	4a37c6e4293814a77e4d9da065d55e5d	01168	AP010953	ISEc22	IS66	2454	22	2413	1	2392	2392	plus	97.0	99.247	0.0	4318
ghana_GCA_022968275.1	plasmid	AA402	AI429	JALJUR010000094.1 Klebsiella pneumoniae strain P121 contig00094, whole genome shotgun sequence	1333	0.4966241560390098	deded0b7ee5adaf9373ea1369f1933f4	00028	JX424614	ISEc21	IS110	1374	21	1353	1	1333	1333	minus	97.0	99.85	0.0	2451
ghana_GCA_022968275.1	plasmid	AC315		JALJUR010000049.1 Klebsiella pneumoniae strain P121 contig00049, whole genome shotgun sequence	23585	0.47678609285562856	b49fc4461f72e596b448742b19b3b793	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	4016	6674	2661	plus	100.0	96.618	0.0	4409
