sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000001.1 Klebsiella pneumoniae strain P60-1 contig00001, whole genome shotgun sequence	315240	0.58066869686588	ab0d7f1a3c5203062d4bb86a02ff113b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000002.1 Klebsiella pneumoniae strain P60-1 contig00002, whole genome shotgun sequence	308574	0.5715776442603719	5c9da085997fc79e953efcc395e1a7d7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000003.1 Klebsiella pneumoniae strain P60-1 contig00003, whole genome shotgun sequence	305829	0.5752135997567268	7dd8705f0b99c31c8c1664fa3f7126f2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000004.1 Klebsiella pneumoniae strain P60-1 contig00004, whole genome shotgun sequence	275793	0.575188637855203	e826015b35d854c9b81c412f8d09f1a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000005.1 Klebsiella pneumoniae strain P60-1 contig00005, whole genome shotgun sequence	253661	0.571357047397905	aeeafd9f03d9cec399a4cecac449149d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000006.1 Klebsiella pneumoniae strain P60-1 contig00006, whole genome shotgun sequence	225203	0.56393564916986	b0ca07ba5fdd5a4d8157a84ee0400926	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000007.1 Klebsiella pneumoniae strain P60-1 contig00007, whole genome shotgun sequence	219010	0.5714990183096662	d13f56f0bda31f1355099791456403dd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000008.1 Klebsiella pneumoniae strain P60-1 contig00008, whole genome shotgun sequence	208104	0.590944912159305	dacc246fdff1242ec182836797bcb987	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000009.1 Klebsiella pneumoniae strain P60-1 contig00009, whole genome shotgun sequence	207651	0.5866718677010946	5beb1d83325849d495f1a9e1e676e800	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000010.1 Klebsiella pneumoniae strain P60-1 contig00010, whole genome shotgun sequence	171417	0.5829935187291809	11ba056dd6cdfeb4658efe0ab510ef70	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000011.1 Klebsiella pneumoniae strain P60-1 contig00011, whole genome shotgun sequence	163235	0.5894446656660642	bc2e772fea4c3f5fb6af2142042f01df	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000012.1 Klebsiella pneumoniae strain P60-1 contig00012, whole genome shotgun sequence	156243	0.5924425414258558	b281fdfa16a9f7ee974687f8a9929613	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000013.1 Klebsiella pneumoniae strain P60-1 contig00013, whole genome shotgun sequence	150246	0.5942121587263555	5b903748425bd256ef62f1a6b8644de2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000014.1 Klebsiella pneumoniae strain P60-1 contig00014, whole genome shotgun sequence	142940	0.5831677626976354	251e63c3aba600c89bbce89d7b715491	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000015.1 Klebsiella pneumoniae strain P60-1 contig00015, whole genome shotgun sequence	135794	0.5779784084716556	726656960e97187b06a5297e693c4d20	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_022968315.1	chromosome	-	-	JALJUQ010000016.1 Klebsiella pneumoniae strain P60-1 contig00016, whole genome shotgun sequence	125779	0.575382218017316	2f2b3e9a73ffcabd89e1bd69f350b9a8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
