sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
pw_ERR13492068	chromosome			contig00032 len=43852 cov=50.8 corr=0 origname=NODE_32_length_43852_cov_50.807248_pilon sw=shovill-spades/1.1.0 date=20260916	43852	0.4842424518836085	c289e520b8d9aaaea0adab8329b6ccd0	00634	CP024842	IS1400	IS3	1207	1	1197	30711	31906						
pw_ERR13492068	plasmid	AA275	AI075	contig00066 len=5475 cov=34.0 corr=0 origname=NODE_66_length_5475_cov_33.973811_pilon sw=shovill-spades/1.1.0 date=20260916	5475	0.48383561643835615	49559258a2e807a69385fe94d791888b	00640	MF344566	ISKpn8	IS3	1443	1	1443	3835	5277	1443	plus	100.0	99.931	0.0	2660
pw_ERR13492068	plasmid	AA275	AI075	contig00067 len=5347 cov=35.1 corr=0 origname=NODE_67_length_5347_cov_35.075152_pilon sw=shovill-spades/1.1.0 date=20260916	5347	0.46007106788853563	82d611ffab0d21e3b65827eaa994e7dc	00626	KU997026	ISEc27	IS3	1329	1	1181	4000	5181	1183	plus	89.0	96.45	0.0	1949
pw_ERR13492068	plasmid	AA275	AI075	contig00082 len=2454 cov=145.0 corr=0 origname=NODE_82_length_2454_cov_144.983496_pilon sw=shovill-spades/1.1.0 date=20260916	2454	0.5684596577017115	e6501f1f8c971d0650646aba06066130	01169	KY174332	ISKpn24	IS66	2454	1	2454	1	2454	2454	minus	100.0	100.0	0.0	4532
pw_ERR13492068	plasmid	AA275	AI075	contig00090 len=2279 cov=72.1 corr=0 origname=NODE_90_length_2279_cov_72.089122_pilon sw=shovill-spades/1.1.0 date=20260916	2279	0.4765247915752523	4570c4e81086d176c2b1202aeb80d2e5	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	1	2278	2278	minus	100.0	99.956	0.0	4202
pw_ERR13492068	plasmid	AA275	AI075	contig00102 len=1669 cov=33.7 corr=0 origname=NODE_102_length_1669_cov_33.662231_pilon sw=shovill-spades/1.1.0 date=20260916	1669	0.5344517675254643	32845f8f68175730edbcedfcb5abe032	00593	LT898485	ISEcl1	IS3	1336	1	1336	90	1425	1336	plus	100.0	98.428	0.0	2351
pw_ERR13492068	plasmid	AA275	AI075	contig00106 len=1320 cov=95.3 corr=0 origname=NODE_106_length_1320_cov_95.323027_pilon sw=shovill-spades/1.1.0 date=20260916	1320	0.5257575757575758	8317f0f1432af18463e988aa8b1d4c0c	01320	CP016763	ISCfr12	ISL3	1316	1	1316	3	1318	1317	minus	100.0	85.421	0.0	1367
pw_ERR13492068	plasmid	AA275	AI075	contig00113 len=1198 cov=64.6 corr=0 origname=NODE_114_length_1198_cov_64.594399_pilon sw=shovill-spades/1.1.0 date=20260916	1198	0.5358931552587646	8bf905cc89e3c53211b97ce461544bff	00918	LT898486	ISKpn26	IS5	1197	1	1196	3	1198	1196	minus	99.0	98.746	0.0	2126
pw_ERR13492068	plasmid	AA405		contig00037 len=29330 cov=36.3 corr=0 origname=NODE_37_length_29330_cov_36.289682_pilon sw=shovill-spades/1.1.0 date=20260916	29330	0.4483804977838391	ebd11f3f9c5094d9b4e8c2e6bacd0069	00953	KY652381	IS903B	IS5	1057	1	1057	420	1476	1057	plus	100.0	96.594	0.0	1753
pw_ERR13492068	plasmid	AA405		contig00057 len=8683 cov=36.4 corr=0 origname=NODE_57_length_8683_cov_36.447742_pilon sw=shovill-spades/1.1.0 date=20260916	8683	0.45122653460785445	bd24a269c9e9f721c6356c6503343394	00280	LT985281	ISEc62	IS21	2026	1	2026	641	2665	2027	plus	100.0	87.568	0.0	2344
