sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000001.1 Klebsiella pneumoniae strain P157 contig00001, whole genome shotgun sequence	450354	0.5794774777175289	2d9899d28c070a35ac27b15683a69188	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000002.1 Klebsiella pneumoniae strain P157 contig00002, whole genome shotgun sequence	312634	0.5459131124573783	36a0e3e6fe02ffa5c30f33b4969dff54	not tested	-	-	-	-	MPF_T,MPF_T,MPF_T,MPF_T	NC_013284_00016,NC_010726_00011,NC_005814_00013,NC_010726_00014	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000003.1 Klebsiella pneumoniae strain P157 contig00003, whole genome shotgun sequence	277314	0.5584067158527878	44bc354c79e6882c59ed5441654f8dff	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000004.1 Klebsiella pneumoniae strain P157 contig00005, whole genome shotgun sequence	238021	0.563156192100697	96378ba48b3e9588955013bf0b1693bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000005.1 Klebsiella pneumoniae strain P157 contig00006, whole genome shotgun sequence	231039	0.5663502698678579	e53f5f28b4d879591a22db2a847e5a9b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000006.1 Klebsiella pneumoniae strain P157 contig00007, whole genome shotgun sequence	215527	0.5791014582859688	7b358621ff3c1868b7e79c469243d7d2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000007.1 Klebsiella pneumoniae strain P157 contig00013, whole genome shotgun sequence	169394	0.5866972856181447	0d5f64912a57e9317e3e52c63b5c24af	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000008.1 Klebsiella pneumoniae strain P157 contig00015, whole genome shotgun sequence	161792	0.5695089992088608	e39eb34a8b03d4b775b728e16cf40cc3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000009.1 Klebsiella pneumoniae strain P157 contig00023, whole genome shotgun sequence	129446	0.5801569766543578	bed0ec63be8ed07a5354b2e15e410bd3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000010.1 Klebsiella pneumoniae strain P157 contig00025, whole genome shotgun sequence	127533	0.6075603961327657	10b16f415b99e1670a3aa28a7142b24a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000011.1 Klebsiella pneumoniae strain P157 contig00028, whole genome shotgun sequence	124016	0.5888514385240614	b3431f38d487e192bd6cd3c81a1af9b1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000012.1 Klebsiella pneumoniae strain P157 contig00029, whole genome shotgun sequence	123032	0.526424019767215	78ef242c9a8e627c1c2b7ccbdba5ca25	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000013.1 Klebsiella pneumoniae strain P157 contig00030, whole genome shotgun sequence	111984	0.5129393484783541	bb81b9f7c929185b25f9cbd7509d0286	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000014.1 Klebsiella pneumoniae strain P157 contig00033, whole genome shotgun sequence	99297	0.5692518404382811	ec2d5ccf9259808ef5bdac8f4a463ca8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000015.1 Klebsiella pneumoniae strain P157 contig00034, whole genome shotgun sequence	98506	0.6019430288510345	a4e2823deb3120822c548296fb9224c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000016.1 Klebsiella pneumoniae strain P157 contig00035, whole genome shotgun sequence	91052	0.5062272108245838	2a6dcb263a67193792b401932d147854	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000017.1 Klebsiella pneumoniae strain P157 contig00036, whole genome shotgun sequence	90079	0.5214755936455777	7bcf6c95afd349d9c27e0ecc4f9efc27	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000018.1 Klebsiella pneumoniae strain P157 contig00037, whole genome shotgun sequence	86564	0.572547479321658	3893184386f27116fc7bc015adad95c5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000019.1 Klebsiella pneumoniae strain P157 contig00039, whole genome shotgun sequence	81690	0.5014689680499449	c0cf77c11112aba5951ddc31aa2e6f39	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000020.1 Klebsiella pneumoniae strain P157 contig00040, whole genome shotgun sequence	80709	0.5890421142623499	14a8d65eb5f3a2cd63761c5f8de5d51f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000021.1 Klebsiella pneumoniae strain P157 contig00042, whole genome shotgun sequence	70866	0.5820844975023284	51fe69e1e1e508f152e7b25f33f945cc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000022.1 Klebsiella pneumoniae strain P157 contig00043, whole genome shotgun sequence	70729	0.5821798696432864	36b07f6f9b5471593e7b053d74e0df47	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000023.1 Klebsiella pneumoniae strain P157 contig00044, whole genome shotgun sequence	70482	0.5659884793280554	e1077b6b12753c2a6dafe5af32e1cece	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000024.1 Klebsiella pneumoniae strain P157 contig00045, whole genome shotgun sequence	69941	0.5782445203814643	9c4fb09657077fd715b30cd634041312	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000025.1 Klebsiella pneumoniae strain P157 contig00047, whole genome shotgun sequence	67883	0.49813649956542877	0909a04649b6dd4c12d45cad37b61dcc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000026.1 Klebsiella pneumoniae strain P157 contig00048, whole genome shotgun sequence	65058	0.48253865781302835	729f3571f588db7864f9b32ffd7719e1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000027.1 Klebsiella pneumoniae strain P157 contig00049, whole genome shotgun sequence	65017	0.5762031468692803	2ecd337624ef1958a92ea5f8846134d5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000028.1 Klebsiella pneumoniae strain P157 contig00055, whole genome shotgun sequence	59735	0.4241232108479116	c0dc5537b852ff7f69be900c82537357	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000029.1 Klebsiella pneumoniae strain P157 contig00058, whole genome shotgun sequence	58493	0.5755731455045903	08f3be8e2f5d30652fdda67f1b28edbb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000030.1 Klebsiella pneumoniae strain P157 contig00060, whole genome shotgun sequence	57513	0.5062333733242919	77f227b1b33906c6dec1854fcfaf2c2c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000031.1 Klebsiella pneumoniae strain P157 contig00061, whole genome shotgun sequence	57002	0.4624399143889688	7b0d82a80e351ff589f28def853200ac	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000032.1 Klebsiella pneumoniae strain P157 contig00062, whole genome shotgun sequence	55786	0.5812927974760692	9bebafcef29f705faa6e8e4438d6d014	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000033.1 Klebsiella pneumoniae strain P157 contig00064, whole genome shotgun sequence	50783	0.5147785676309001	58ea1073edbd3205ea4ea09344f6174d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000034.1 Klebsiella pneumoniae strain P157 contig00065, whole genome shotgun sequence	49824	0.5044556840077071	33d89bddcf0963dce05ed946363da93a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000035.1 Klebsiella pneumoniae strain P157 contig00066, whole genome shotgun sequence	49529	0.5783480385228856	a7f2742e38b67456506fe0d53888c926	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000036.1 Klebsiella pneumoniae strain P157 contig00068, whole genome shotgun sequence	47875	0.48983812010443867	d3f4ff3ebb46b58e4b519866276dfb8e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000037.1 Klebsiella pneumoniae strain P157 contig00069, whole genome shotgun sequence	47419	0.5049452751006981	421488d28cd8cf3ae696d1f22db4ce93	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000038.1 Klebsiella pneumoniae strain P157 contig00070, whole genome shotgun sequence	46667	0.5094606467096664	054691e291e81cd09f4534f1897348c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000039.1 Klebsiella pneumoniae strain P157 contig00071, whole genome shotgun sequence	46525	0.48889844169801183	464463f2881d60c049ac7b3bba94db5e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000040.1 Klebsiella pneumoniae strain P157 contig00073, whole genome shotgun sequence	43750	0.5944228571428571	1653e13c72d79a1ba74dfe66645131ec	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000041.1 Klebsiella pneumoniae strain P157 contig00077, whole genome shotgun sequence	41786	0.5298664624515388	0d5fb0c34c601a8c97ad654892a0c386	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCA_025660315.1	chromosome	-	-	JAOURE010000042.1 Klebsiella pneumoniae strain P157 contig00078, whole genome shotgun sequence	41566	0.5245874031660491	21db10f5d2d652b285d61fec8b771995	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
