sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
pw_ERR4783022	chromosome			contig00005 len=328721 cov=13.1 corr=0 origname=NODE_5_length_328721_cov_13.080911_pilon sw=shovill-spades/1.1.0 date=20260917	328721	0.5717340845276085	93daef458cc451d860e8a4ca9707f53e	00952	MG930932	IS102	IS5	1055	1	1055	121696	122749						
pw_ERR4783022	chromosome			contig00012 len=159196 cov=16.6 corr=0 origname=NODE_12_length_159196_cov_16.636006_pilon sw=shovill-spades/1.1.0 date=20260917	159196	0.5861328174074726	0b1ab805951941405d49751948f70def	00918	LT898486	ISKpn26	IS5	1197	1	1196	91298	92493						
pw_ERR4783022	chromosome			contig00015 len=118663 cov=14.2 corr=0 origname=NODE_15_length_118663_cov_14.173848_pilon sw=shovill-spades/1.1.0 date=20260917	118663	0.5491686540876263	b6c5a36ba4b5f6cd1d8f086a5343e277	01077	NC_004851	IS630	IS630	1160	1	1159	12193	13351						
pw_ERR4783022	chromosome			contig00016 len=115941 cov=19.5 corr=2 origname=NODE_16_length_115941_cov_19.511215_pilon sw=shovill-spades/1.1.0 date=20260917	115941	0.5775782510069777	fcd89f92dba1d2aefdfe9515c80d3a4c	00634	CP024842	IS1400	IS3	1207	1	1193	82889	84081						
pw_ERR4783022	chromosome			contig00041 len=21115 cov=13.7 corr=0 origname=NODE_41_length_21115_cov_13.697391_pilon sw=shovill-spades/1.1.0 date=20260917	21115	0.5909542978924935	90fde1dbfdd52840e171a9637076e5f2	01161	MF344567	ISKox1	IS66	2526	1	2523	17266	19788						
pw_ERR4783022	plasmid	AA274	AI067	contig00047 len=10289 cov=5.8 corr=0 origname=NODE_47_length_10289_cov_5.764197_pilon sw=shovill-spades/1.1.0 date=20260917	10289	0.5533093595101565	2db01fcb5519a9f7deff661960893d26	00832	KY270853	ISKpn28	IS481	1105	1	1096	1700	2795	1096	plus	99.0	99.909	0.0	2019
pw_ERR4783022	plasmid	AA274	AI067	contig00071 len=1699 cov=6.8 corr=0 origname=NODE_71_length_1699_cov_6.804972_pilon sw=shovill-spades/1.1.0 date=20260917	1699	0.5344320188346086	c0324e1416ac30022b8923d19ca0e3d2	00593	LT898485	ISEcl1	IS3	1336	3	1336	366	1699	1334	minus	99.0	98.426	0.0	2348
pw_ERR4783022	plasmid	AA038	AH615	contig00048 len=8788 cov=9.2 corr=0 origname=NODE_48_length_8788_cov_9.222427_pilon sw=shovill-spades/1.1.0 date=20260917	8788	0.49567592171142466	5a4e4f072b6773e2f76242df354de0f6	01283	KX711879	ISEc51	ISKra4	7075	1	5920	1	5920	5920	minus	84.0	100.0	0.0	10933
pw_ERR4783022	plasmid	AA038	AH615	contig00076 len=1323 cov=24.9 corr=0 origname=NODE_76_length_1323_cov_24.947195_pilon sw=shovill-spades/1.1.0 date=20260917	1323	0.5253212396069539	3ed9bacff2bc02bca020d6822b71f49c	01320	CP016763	ISCfr12	ISL3	1316	1	1316	5	1320	1317	plus	100.0	85.421	0.0	1367
pw_ERR4783022	plasmid	AB187		contig00051 len=6156 cov=7.4 corr=0 origname=NODE_51_length_6156_cov_7.387428_pilon sw=shovill-spades/1.1.0 date=20260917	6156	0.47417153996101363	21f4aaa86a1c5d72afd373475bf29d99	00543	JX424614	ISKpn34	IS3	1221	1	1221	118	1338	1221	plus	100.0	98.771	0.0	2172
pw_ERR4783022	plasmid	AA554		contig00053 len=5985 cov=8.3 corr=0 origname=NODE_53_length_5985_cov_8.328056_pilon sw=shovill-spades/1.1.0 date=20260917	5985	0.6135338345864662	44499089cca008da53f7a6a55fdcb631	01315	CP022426	ISStma11	ISL3	4426	58	3992	213	4170	3975	minus	89.0	84.0	0.0	3764
pw_ERR4783022	plasmid	AA554		contig00075 len=1445 cov=84.0 corr=0 origname=NODE_75_length_1445_cov_83.990255_pilon sw=shovill-spades/1.1.0 date=20260917	1445	0.5003460207612457	12478305b723d40de725a61a0c07d8fb	00610	AP006725	ISKpn1	IS3	1445	1	1445	1	1445	1445	minus	100.0	99.723	0.0	2647
