sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000001.1 Klebsiella pneumoniae strain E35 contig00001, whole genome shotgun sequence	305829	0.5752070601545308	aeffd74220d4319d2ac82c49eb04aa2c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000002.1 Klebsiella pneumoniae strain E35 contig00002, whole genome shotgun sequence	304939	0.5764202020732015	c3a21ac20b254f18cbafff28bcd7ee69	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000003.1 Klebsiella pneumoniae strain E35 contig00003, whole genome shotgun sequence	258198	0.5727619888612615	d19db3657a0a291e545e5fa024a62077	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000004.1 Klebsiella pneumoniae strain E35 contig00004, whole genome shotgun sequence	246527	0.5660718704239293	d8c9af4b7b90db4dd56e523e74797bef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000005.1 Klebsiella pneumoniae strain E35 contig00005, whole genome shotgun sequence	216032	0.5804232706265738	8f6e702cfc7a513802fcbb46f57cc8b8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000006.1 Klebsiella pneumoniae strain E35 contig00006, whole genome shotgun sequence	210411	0.5856728022774474	08b4437da8e345dddf97f341b1515a6c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000007.1 Klebsiella pneumoniae strain E35 contig00007, whole genome shotgun sequence	207539	0.5732657476426117	af31ae14c3876d0c5291e9950759271d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000008.1 Klebsiella pneumoniae strain E35 contig00008, whole genome shotgun sequence	192410	0.5815082376175874	ed709cf414a245131c0875008a80abf7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000009.1 Klebsiella pneumoniae strain E35 contig00009, whole genome shotgun sequence	179315	0.5714134344589131	5c4b0ab27256071d10ab32e22d9b6adc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000010.1 Klebsiella pneumoniae strain E35 contig00010, whole genome shotgun sequence	172923	0.5820625365046871	fa77628a6a3a4e4093d9571e4c1e400e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000011.1 Klebsiella pneumoniae strain E35 contig00011, whole genome shotgun sequence	159171	0.578962248148218	59717206f3c9183ffea461231f7b5fa0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968365.1	chromosome	-	-	NZ_JALJUP010000012.1 Klebsiella pneumoniae strain E35 contig00012, whole genome shotgun sequence	146568	0.5915684187544348	df289a0937ee16197ca0cca68c69550a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
