sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
pw_ERR4783440	chromosome	-	-	contig00001 len=644314 cov=12.3 corr=0 origname=NODE_1_length_644314_cov_12.256809_pilon sw=shovill-spades/1.1.0 date=20260915	644314	0.5868365424311749	0a904d5a177385185739ee3701bf961b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00002 len=528051 cov=14.7 corr=0 origname=NODE_2_length_528051_cov_14.660138_pilon sw=shovill-spades/1.1.0 date=20260915	528051	0.5586467973737386	db2295391edd0e3bf4a288fd98bd49ef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00003 len=409697 cov=16.6 corr=0 origname=NODE_3_length_409697_cov_16.581856_pilon sw=shovill-spades/1.1.0 date=20260915	409697	0.5895600895295792	c39717817438a8e456227573aa654be2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00004 len=340427 cov=15.2 corr=0 origname=NODE_4_length_340427_cov_15.205726_pilon sw=shovill-spades/1.1.0 date=20260915	340427	0.5921915711738494	468d071e2c1303ae0f166c4203955d47	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00005 len=285507 cov=13.6 corr=0 origname=NODE_5_length_285507_cov_13.581420_pilon sw=shovill-spades/1.1.0 date=20260915	285507	0.5767564367948947	fd8d769acc58b9b8cc732cd26b3e3f0c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00006 len=254746 cov=13.6 corr=0 origname=NODE_6_length_254746_cov_13.562861_pilon sw=shovill-spades/1.1.0 date=20260915	254746	0.563840060295353	b3513bfad72763886d82fb641059ba70	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00007 len=234966 cov=15.5 corr=0 origname=NODE_7_length_234966_cov_15.524817_pilon sw=shovill-spades/1.1.0 date=20260915	234966	0.5797434522441545	d574706accedb292ed6344bd94c1eca2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00008 len=214727 cov=16.3 corr=0 origname=NODE_8_length_214727_cov_16.309413_pilon sw=shovill-spades/1.1.0 date=20260915	214727	0.5787860865191615	9b6dbbfd881d07b46d31edbbd78aa416	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00009 len=165145 cov=16.7 corr=0 origname=NODE_9_length_165145_cov_16.732207_pilon sw=shovill-spades/1.1.0 date=20260915	165145	0.5718247600593418	cbdba85366468e5a05a8abb437716ea1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00010 len=157828 cov=18.2 corr=0 origname=NODE_10_length_157828_cov_18.208861_pilon sw=shovill-spades/1.1.0 date=20260915	157828	0.5598943153306131	e2418a3fbacc2cd801da33893650c7f1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00011 len=154827 cov=16.9 corr=0 origname=NODE_11_length_154827_cov_16.895990_pilon sw=shovill-spades/1.1.0 date=20260915	154827	0.5686282108417783	23a6bd8611a3e8248bffc60b38ddbfd9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00012 len=136181 cov=17.2 corr=0 origname=NODE_12_length_136181_cov_17.201786_pilon sw=shovill-spades/1.1.0 date=20260915	136181	0.5670541411797534	611a6776f7cde3b410b9e107b30a2e56	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00013 len=129005 cov=12.9 corr=0 origname=NODE_13_length_129005_cov_12.901834_pilon sw=shovill-spades/1.1.0 date=20260915	129005	0.5568311305763343	153f5caf094d8ca1431fa514a2bd5c45	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00014 len=127696 cov=13.0 corr=0 origname=NODE_14_length_127696_cov_13.015080_pilon sw=shovill-spades/1.1.0 date=20260915	127696	0.5942316125798772	57b5afe9230d0bfbfd380fd71b6c8ccb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00015 len=122078 cov=17.2 corr=0 origname=NODE_15_length_122078_cov_17.169661_pilon sw=shovill-spades/1.1.0 date=20260915	122078	0.5633857042218909	7c07b20c8b792ee453471c1ecca9a1e1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00016 len=120435 cov=16.7 corr=0 origname=NODE_16_length_120435_cov_16.713291_pilon sw=shovill-spades/1.1.0 date=20260915	120435	0.574558890687923	de56aa273363c08c3aa7e8237ce5f9e5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
pw_ERR4783440	chromosome	-	-	contig00017 len=116678 cov=18.0 corr=0 origname=NODE_17_length_116678_cov_18.028027_pilon sw=shovill-spades/1.1.0 date=20260915	116678	0.5978504945233891	2f3457b1dcf80903e2c1c4637e360d5d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
