sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000001.1 Klebsiella pneumoniae strain P144 contig00001, whole genome shotgun sequence	529950	0.5814435324087178	af6c1f18aa235ec5b50be9553749996a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000002.1 Klebsiella pneumoniae strain P144 contig00002, whole genome shotgun sequence	465059	0.570934010523396	e1830fe7a823abf2fd43d981753d161a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000003.1 Klebsiella pneumoniae strain P144 contig00003, whole genome shotgun sequence	402195	0.5777023583087806	cb4e68a1826183fde60dfa1682d0a3e7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000004.1 Klebsiella pneumoniae strain P144 contig00004, whole genome shotgun sequence	281452	0.5697525688216819	fb2ec0aec0637e8ece5952cc737909bb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000005.1 Klebsiella pneumoniae strain P144 contig00005, whole genome shotgun sequence	271459	0.5737551527118275	be94a0402cc5879db80176322af2c8da	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000006.1 Klebsiella pneumoniae strain P144 contig00006, whole genome shotgun sequence	271071	0.5860936802535129	fa8f7c0a4c8ee5d0669d30e83a8c2ad4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000007.1 Klebsiella pneumoniae strain P144 contig00007, whole genome shotgun sequence	252473	0.5676686219912624	5fa7650645443b13d4e3391473d0d8b9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000008.1 Klebsiella pneumoniae strain P144 contig00008, whole genome shotgun sequence	213980	0.5868772782503038	b38e574367b825318f0dc014e352085c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000009.1 Klebsiella pneumoniae strain P144 contig00009, whole genome shotgun sequence	205953	0.5587585517083995	af8e622860315f1d0fdc43205ea95229	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000010.1 Klebsiella pneumoniae strain P144 contig00010, whole genome shotgun sequence	189917	0.5898050200877225	33b3b9178ead2e2b827f64ff4dc68f59	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000011.1 Klebsiella pneumoniae strain P144 contig00011, whole genome shotgun sequence	172176	0.5820555710435833	1a3d9427e02fe623888796726f1fa498	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000012.1 Klebsiella pneumoniae strain P144 contig00012, whole genome shotgun sequence	151478	0.5650919605487266	f8191e90dd20b5a7ff7b551e7e21a22c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000013.1 Klebsiella pneumoniae strain P144 contig00013, whole genome shotgun sequence	122608	0.6027339162208013	8d8e9d7a90b2e85d41d3f4168c006cfe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	plasmid	AF031	-	NZ_JALJUT010000014.1 Klebsiella pneumoniae strain P144 contig00014, whole genome shotgun sequence	109297	0.49219100249778125	c3b2c909dd9760fbbacced41e0f89cb2	not tested	rep_cluster_2469	CP032196_00054	-	-	-	-	-	-	-	CP027615	0.0255655	Klebsiella pneumoniae subsp. ozaenae	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000015.1 Klebsiella pneumoniae strain P144 contig00015, whole genome shotgun sequence	107993	0.6064744937171854	3596d7b138d909120190023e39acf2fa	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000016.1 Klebsiella pneumoniae strain P144 contig00016, whole genome shotgun sequence	105750	0.5783829787234043	115e2ceae2a52995965e1165e9f503a8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000017.1 Klebsiella pneumoniae strain P144 contig00017, whole genome shotgun sequence	101036	0.5683716695039391	d6e3ade95fcccca7c81caf1f901cf51c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000018.1 Klebsiella pneumoniae strain P144 contig00018, whole genome shotgun sequence	98481	0.5785176836140982	341d8e069d04bd576c31d1c6971fede8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000019.1 Klebsiella pneumoniae strain P144 contig00019, whole genome shotgun sequence	95650	0.5860010454783063	731725c070e0e4f7e3126d0536b5eb15	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000020.1 Klebsiella pneumoniae strain P144 contig00020, whole genome shotgun sequence	93276	0.5681418585702646	f5d8de6d554d227c80622872c2c2f79c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000021.1 Klebsiella pneumoniae strain P144 contig00021, whole genome shotgun sequence	93013	0.5732101964241557	b83ed4db0b63a0cacca2c1ff731bc266	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000022.1 Klebsiella pneumoniae strain P144 contig00022, whole genome shotgun sequence	76195	0.5791981101122121	4a55c4d33b171b18be4082639df90c31	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000023.1 Klebsiella pneumoniae strain P144 contig00023, whole genome shotgun sequence	75981	0.5832642371119096	dfc5f887c075d28fe033050fc4beb6ef	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000024.1 Klebsiella pneumoniae strain P144 contig00024, whole genome shotgun sequence	73018	0.5813224136514284	a8faaa58cad7231f708e38c585adf4fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000025.1 Klebsiella pneumoniae strain P144 contig00025, whole genome shotgun sequence	68451	0.6036727001796905	9d80f8de60bb9e7f1b96438f454faa74	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000026.1 Klebsiella pneumoniae strain P144 contig00026, whole genome shotgun sequence	65803	0.5776636323571873	3ddc10b125c3fb4f5e2fcf66de8ae8d8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ghana_GCF_022968285.1	chromosome	-	-	NZ_JALJUT010000027.1 Klebsiella pneumoniae strain P144 contig00027, whole genome shotgun sequence	64837	0.5368693801378842	e3acebb8bac1873bf89eb931f8c47ea3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
